"id","region","year","vybyv","pribyv","coefmigr","migrplus","pop","ipc","avto","longf","longm","long","estprir","infmort","income","goods","gini","belowmin","incgroup","badwater","vrppc","percmin","totsp","famsubs","docload","unemp"
71,"Тверская",2007,19748,23242,-14.538,25.23,1.392899,0.127,1.679,7.15,5.75,6.42,-10.4,9.797,8.5429,0.759,0.34,14.8,7.1,10.119,9.335125,14.84,26.5,4.1,1.915,0.041
71,"Тверская",2008,19434,22970,-19.512,3536,1.381183,0.132,1.821,7.2,5.86,6.5,-9.9,7.583,10.8033,0.764,0.351,13.9,6.8,9.885,11.60135,13.9,26.8,4.7,1.986,0.051
71,"Тверская",2009,17787,20785,-22.403,21.97,1.370372,0.083,1.948,7.26,5.89,6.55,-8.9,9.114,12.185,0.734,0.35,14.1,6.8,9.231,12.0214916666667,14.1,27.3,5.5,1.944,0.077
71,"Тверская",2010,19431,19063,-30.095,-368,1.357707,0.0966,2.074,7.28,5.95,6.59,-9.2,7.844,13.8726,0.722,0.357,13.2,6.6,9.941,13.4420833333333,13.2,27.8,10.2,1.883,0.066
71,"Тверская",2011,31182,33660,-27.701,2478,1.346143,0.0527,2.187,7.348,6.08,6.702,-7.7,8.4,14.9434,0.762,0.352,13.5,6.8,9.278,15.7903583333333,13.5,28.2,7.3,1.831,0.06
71,"Тверская",2012,38542,39280,-42.694,6088,1.33813,0.0669,2.976,7.418,6.17,6.786,-6.7,9.5,17.2821,0.753,0.366,11.4,6.4,9.041,16.6939333333333,11.4,28.6,8,1.861,0.05
71,"Тверская",2013,42003,42105,-51.668,102,1.329655,0.072,3.19,7.403,6.228,6.813,-6.7,9.9,19.1059,0.751,0.361,12.1,6.5,9.007,18.7184666666667,11.8,29,8.1,2.105,0.053
71,"Тверская",2014,42761,41179,-40.828,3642,1.32016,0.1363,3.405,7.47,6.233,6.843,-6.5,6.6,20.602,0.783,0.348,11.9,6.9,8.551,19.4027416666667,11.9,29.3,6.3,2.097,0.056
72,"Томская",2005,17409,18914,2.268,233,1.027119,0.111,1.381,7.15,5.93,6.51,-3.8,13.215,8.1416,0.681,0.387,16.4,5.9,1.22,12.9471,16.4,19.6,5.1,1.486,0.105
72,"Томская",2006,16208,17600,1.016,13.47,1.023678,0.078,1.462,7.3,6.08,6.67,-2.4,13.818,9.9924,0.67,0.395,14.4,5.7,0.926,15.3694666666667,14.64,19.9,3.7,1.465,0.089
72,"Томская",2007,17296,20003,6.08,623,1.024685,0.113,1.576,7.37,6.22,6.79,-0.8,11.135,11.9979,0.646,0.406,13.2,5.5,0.918,17.443325,13.4,20.3,5.1,1.478,0.068
72,"Томская",2008,17177,20745,11.187,34.42,1.028915,0.124,1.725,7.4,6.2,6.79,-0.1,10.911,13.5843,0.663,0.4,14.4,5.6,0.828,20.159275,14.6,20.7,5.1,1.496,0.081
72,"Томская",2009,15549,20468,17.29,1791,1.035884,0.0884999999999999,1.865,7.43,6.24,6.82,0.4,10.383,13.9176,0.658,0.386,17.6,5.9,0.937,19.7744416666667,17.7,21,8.7,1.467,0.087
72,"Томская",2010,17588,22560,14.305,-29,1.044392,0.0784999999999999,1.887,7.48,6.31,6.88,0.4,6.522,15.0705,0.631,0.387,17.4,5.9,1.423,22.7147083333333,17.4,21.3,8.4,1.446,0.077
72,"Томская",2011,26571,34925,39.244,4133,1.053143,0.0611,2.204,7.549,6.371,6.953,0.8,7.1,16.516,0.678,0.385,17.8,5.9,2.577,26.4197833333333,17.8,21.7,8.1,1.427,0.091
72,"Томская",2012,37553,42296,19.425,2625,1.060997,0.0737,2.313,7.57,6.448,7.007,1.7,8.7,18.0275,0.659,0.391,16.2,5.8,2.419,29.1764083333333,16.2,22.2,9,1.617,0.084
72,"Томская",2013,38614,42330,12.369,1320,1.067187,0.0659999999999999,2.399,7.59,6.478,7.033,2.1,5.6,20.4295,0.65,0.389,16.6,5.8,2.657,31.4348333333333,16.1,22.4,5.9,1.636,0.076
72,"Томская",2014,38518,40781,4.206,1821,1.07229,0.107,2.499,7.65,6.494,7.067,2,4.7,21.549,0.646,0.378,16.4,6.1,2.628,33.267325,16.4,22.8,4.7,1.634,0.077
73,"Тульская",2005,18797,19464,-12.522,4.1,1.623486,0.1075,1.477,7.11,5.6,6.3,-14,10.906,4.9884,0.682,0.32,17.4,7.6,25.16,5.96561666666667,17.4,23.4,1.4,2.951,0.05
73,"Тульская",2006,17552,18868,-10.817,3163,1.607666,0.0823,1.703,7.18,5.77,6.44,-12.8,8.851,6.5641,0.664,0.347,14.8,6.9,23.592,7.37301666666667,14.6,23.8,1,2.896,0.028
73,"Тульская",2007,18675,22672,-10.106,29.85,1.594048,0.158,1.736,7.26,5.84,6.52,-11.8,9.392,8.2647,0.709,0.35,14.5,6.8,21.639,9.10213333333333,14.24,24.2,1.2,2.907,0.026
73,"Тульская",2008,18121,21713,-11.826,5490,1.582152,0.164,1.925,7.26,5.91,6.56,-11.2,7.415,11.227,0.716,0.366,13.1,6.4,20.101,12.2054666666667,12.8,24.8,2,2.932,0.034
73,"Тульская",2009,15700,18152,-14.231,15.85,1.5705,0.0948999999999999,2.233,7.38,6.03,6.69,-9.7,7.562,13.191,0.67,0.37,12.5,6.3,19.168,11.4043,12.2,25.2,3.3,2.95,0.06
73,"Тульская",2010,18653,18815,-18.061,2941,1.557492,0.1006,2.309,7.37,6.08,6.71,-9.8,7.062,15.3495,0.68,0.375,11,6.2,19.636,12.7143083333333,11,25.3,2.3,3.018,0.058
73,"Тульская",2011,31378,38075,-16.207,-2508,1.547438,0.0565000000000001,2.526,7.477,6.247,6.863,-8.3,5.5,16.975,0.71,0.375,10.9,6.2,18.666,15.0721916666667,10.9,25.6,3.1,2.957,0.053
73,"Тульская",2012,43600,43278,-23.042,2965,1.53849,0.0731999999999999,2.746,7.505,6.267,6.886,-7.6,6.6,19.3398,0.701,0.386,9.5,5.9,18.454,16.8585416666667,9.5,26,3,2.967,0.046
73,"Тульская",2013,42728,43307,-21.415,-3270,1.526966,0.0724,2.913,7.557,6.322,6.941,-7.5,7.6,20.9031,0.714,0.384,9.8,6,18.683,18.9938083333333,9.7,26.3,2.8,2.977,0.042
73,"Тульская",2014,44586,47484,-25.1,6423,1.517533,0.1237,3.023,7.557,6.36,6.963,-7.1,6.9,23.04,0.721,0.379,9.8,6.1,17.108,22.4314166666667,9.8,26.8,3,2.886,0.041
74,"Тюменская",2005,72786,73427,-10.617,641,3.291083,0.1184,1.967,7.33,6.06,6.67,3.2,8.517,14.9828,0.559,0.456,11.5,4.4,14.826,56.1006916666667,11.5,18.7,4.8,2.043,0.067
74,"Тюменская",2006,76911,79805,-8.669,25.9,3.300264,0.1148,2.08,7.4,6.2,6.78,3.9,8.369,18.8134,0.591,0.459,11,4.3,19.229,64.4230166666667,11.24,19,5.7,1.99,0.069
74,"Тюменская",2007,79330,89437,3.297,10107,3.318652,0.0890000000000001,2.199,7.46,6.26,6.84,5.4,7.372,22.7945,0.625,0.463,10.6,4.2,18.708,69.2754416666667,10.8,19.3,5.2,1.953,0.059
74,"Тюменская",2008,80141,85326,-15.722,15.31,3.34115,0.113,2.352,7.47,6.3,6.87,6.1,7.139,27.9841,0.653,0.465,10.1,4.2,19.048,77.8524666666667,10.3,19.7,5.2,1.963,0.067
74,"Тюменская",2009,67488,76027,-7.91,8539,3.365244,0.0875,2.562,7.5,6.37,6.93,6.7,6.126,27.719,0.623,0.456,12.1,4.4,17.926,71.0766666666667,12.4,20.1,5.8,1.918,0.068
74,"Тюменская",2010,78871,85402,-9.861,6531,3.39203,0.0844,2.599,7.51,6.39,6.95,7.1,6.187,28.7567,0.613,0.446,11.9,4.6,20.162,81.11105,11.9,20.8,6.5,1.854,0.069
74,"Тюменская",2011,132095,160359,19.733,28264,3.432352,0.0494,2.607,7.589,6.504,7.045,7.6,6.1,30.7058,0.633,0.444,13,4.6,18.253,99.8488333333333,12.3,21,7.3,1.86,0.058
74,"Тюменская",2012,176314,196978,13.297,15373,3.485061,0.0548,2.687,7.624,6.539,7.08,8.8,6.4,33.4731,0.652,0.447,11,4.6,16.657,110.602258333333,11,21.2,8.9,1.962,0.052
74,"Тюменская",2013,191983,196625,-26.96,4642,3.528514,0.0594,2.838,7.672,6.597,7.135,8.8,6.8,36.3988,0.663,0.443,11.8,4.6,18.434,116.909633333333,11.8,21.5,9,1.933,0.047
74,"Тюменская",2014,183230,186742,-28.155,13395,3.563819,0.0866,2.943,7.684,6.614,7.15,8.8,5.6,38.523,0.662,0.439,12.1,4.8,65.62,121.089441666667,12.1,22.1,8,1.949,0.049
75,"Ульяновск.",2005,17589,13961,-30.302,-4083,1.347458,0.1083,1.314,7.28,5.87,6.54,-8.3,12.93,4.5759,0.748,0.373,28.9,6.2,11.544,4.98373333333333,28.9,21.4,17.9,2.815,0.077
75,"Ульяновск.",2006,16790,12744,-33.493,-164,1.333125,0.0854000000000001,1.396,7.34,6,6.65,-7.6,10.098,6.1371,0.73,0.381,24.2,6,11.472,6.37288333333333,24.24,21.7,6.6,2.758,0.068
75,"Ульяновск.",2007,17648,16660,-36.281,-4793,1.321065,0.138,1.553,7.4,6.07,6.71,-6.4,9.168,7.7617,0.756,0.39,20.7,5.8,11.811,7.86463333333333,20.7,22.1,9.9,2.75,0.046
75,"Ульяновск.",2008,16266,15582,-31.849,71,1.312455,0.141,1.704,7.47,6.17,6.81,-4.9,9.618,9.7278,0.731,0.393,19.5,5.8,11.306,9.56733333333333,19.5,22.5,10.6,2.759,0.07
75,"Ульяновск.",2009,12981,12379,-25.023,-3266,1.305191,0.0755,1.828,7.52,6.28,6.89,-4.5,7.801,10.7627,0.691,0.392,19.5,5.8,10.646,9.848325,19.5,22.9,10.4,2.755,0.089
75,"Ульяновск.",2010,14487,11409,-33.084,107,1.296084,0.1057,1.889,7.49,6.24,6.85,-5.1,6.352,13.1324,0.671,0.394,16.4,5.7,11.054,11.4598666666667,16.4,23.2,19.3,2.766,0.088
75,"Ульяновск.",2011,25246,22038,-40.644,-5228,1.286286,0.0666,1.961,7.59,6.325,6.95,-4,7.6,14.3121,0.702,0.387,16.8,5.9,11.489,14.4908583333333,16.8,23.6,14.1,2.719,0.068
75,"Ульяновск.",2012,30319,26145,-50.552,1879,1.278291,0.0648,2.12,7.643,6.47,7.062,-2.7,6.9,16.3751,0.706,0.391,13.3,5.8,11.048,15.6821416666667,13.3,24.1,11.4,2.676,0.056
75,"Ульяновск.",2013,30001,26577,-46.616,-5925,1.271024,0.0637,2.317,7.63,6.464,7.05,-2.8,8.6,18.5801,0.699,0.391,13.4,5.8,10.541,17.393375,13.3,24.7,6.1,2.574,0.055
75,"Ульяновск.",2014,31448,29880,-40.599,3266,1.265055,0.1142,2.439,7.62,6.452,7.037,-2.7,8,21.541,0.664,0.39,12.1,5.8,10.045,18.3813083333333,12.1,25.3,3.1,2.497,0.049
76,"Челябинск.",2005,48824,49260,-8.078,436,3.529224,0.1167,1.512,7.18,5.83,6.48,-6,10.784,6.5535,0.697,0.373,14.9,6.2,65.998,8.26331666666667,14.9,20.6,3.8,2.466,0.053
76,"Челябинск.",2006,49315,50295,-5.301,4.04,3.506822,0.0979000000000001,1.608,7.28,5.98,6.62,-4.7,9.114,8.6552,0.709,0.388,12.3,5.9,65.482,10.6202083333333,12.4,21,4.3,2.42,0.051
76,"Челябинск.",2007,52938,57882,-1.583,4944,3.493037,0.11,1.722,7.33,6.11,6.71,-3.2,9.085,10.6996,0.729,0.397,11.6,5.7,65.706,13.733125,11.74,21.5,5.6,2.417,0.025
76,"Челябинск.",2008,49749,55186,0.347,15.49,3.486951,0.128,1.873,7.37,6.09,6.72,-2.2,8.71,14.12,0.733,0.402,10.6,5.5,74.979,15.8804583333333,10.7,22,6.3,2.448,0.043
76,"Челябинск.",2009,43816,47514,-4.189,3698,3.483314,0.0858,2.043,7.45,6.21,6.82,-1.3,8.379,15.2151,0.693,0.4,10.8,5.6,69.067,13.3250833333333,10.9,22.6,7.5,2.431,0.08
76,"Челябинск.",2010,44364,46734,-3.378,2370,3.478726,0.0964,2.075,7.45,6.23,6.84,-1,7.634,16.8211,0.677,0.4,10.2,5.6,84.517,15.639475,10.2,23,9.7,2.328,0.075
76,"Челябинск.",2011,72293,78865,1.774,6572,3.477888,0.0825,2.287,7.478,6.276,6.879,-0.6,7.6,18.4599,0.715,0.396,10.8,5.7,83.589,18.55535,10.8,23.4,5.1,2.277,0.066
76,"Челябинск.",2012,85311,89971,-0.775,4780,3.482707,0.0633,2.434,7.482,6.303,6.897,0.2,8.6,19.8165,0.735,0.4,10.1,5.6,74.386,20.1465,10.1,23.7,5.8,2.395,0.064
76,"Челябинск.",2013,90303,94418,0.68,4115,3.487663,0.0536,2.629,7.546,6.348,6.952,0.2,8.4,21.8882,0.726,0.389,11.6,5.8,71.277,21.0824,11.2,24.2,4.8,2.394,0.06
76,"Челябинск.",2014,92791,98531,2.945,4705,3.493663,0.0986,3.091,7.576,6.359,6.971,0.4,6.9,23.157,0.731,0.384,11.7,6,67.892,23.6825583333333,11.7,24.6,4,2.353,0.07
77,"Ярославск.",2005,12590,15949,17.309,25.2,1.321306,0.1229,1.198,7.2,5.68,6.39,-10.8,7.525,6.3207,0.594,0.376,17.2,6.2,28.684,8.277925,17.2,22.2,2.5,1.721,0.039
77,"Ярославск.",2006,12753,16778,19.596,1481,1.306389,0.105,1.316,7.34,5.92,6.61,-9,8.207,8.2635,0.614,0.383,13.4,6,28.356,9.77576666666667,13.7,22.6,2.6,1.675,0.029
77,"Ярославск.",2007,12517,17313,17.558,36.4,1.29625,0.135,1.426,7.38,6.03,6.69,-7.7,6.768,10.1013,0.646,0.38,14.8,6.1,20.796,11.9947,15.14,22.9,3.8,1.665,0.034
77,"Ярославск.",2008,11466,16088,13.41,2891,1.289329,0.148,1.523,7.43,6.09,6.75,-7.1,6.717,12.8158,0.631,0.388,14.1,5.9,20.408,13.89265,14.5,23.2,5.2,1.665,0.058
77,"Ярославск.",2009,10037,13234,4.879,24.43,1.283105,0.0953,1.753,7.52,6.18,6.85,-5.7,6.109,13.4246,0.634,0.381,15.6,6,18.364,13.8131333333333,16,23.6,4.5,1.624,0.079
77,"Ярославск.",2010,11338,13017,1.983,1416,1.275547,0.1048,1.797,7.51,6.18,6.84,-6,6.903,14.4906,0.653,0.384,12.8,6,24.023,15.6562916666667,12.8,24.5,13.2,1.59,0.075
77,"Ярославск.",2011,21085,27061,30.81,3916,1.271018,0.06,1.841,7.626,6.348,6.995,-4.7,5.8,15.5089,0.727,0.377,13.4,6.1,21.818,18.8148083333333,13.4,24.6,8.3,1.519,0.051
77,"Ярославск.",2012,27092,32740,28.985,1821,1.271351,0.0781,1.884,7.59,6.358,6.987,-4,8.1,18.6054,0.687,0.392,10.9,5.8,22.9,21.452225,10.9,24.8,7.7,1.716,0.034
77,"Ярославск.",2013,30659,35500,21.498,2734,1.271719,0.0704000000000001,1.948,7.637,6.425,7.045,-3.7,7.8,21.1268,0.688,0.393,10.6,5.7,21.145,23.7776416666667,10.6,24.8,6,1.725,0.045
77,"Ярославск.",2014,32490,36956,17.182,2240,1.271697,0.1348,2.237,7.692,6.415,7.064,-3.6,5.8,23.876,0.689,0.394,9.9,5.7,19.296,25.434225,9.9,25.4,6.3,1.732,0.053
78,"Москва",2005,28189,83132,43.727,47335,10.825095,0.1037,2.175,7.63,6.67,7.16,-3.4,8.96,24.0139,0.706,0.561,13.3,3,195.899,31.8330916666667,13.3,19.4,7.5,1.376,0.008
78,"Москва",2006,30536,81131,37.69,48.49,11.007595,0.0904000000000001,2.222,7.69,6.73,7.22,-3,7.906,28.2494,0.686,0.555,13.5,3,185.678,39.82275,13.24,19.7,8.7,1.352,0.016
78,"Москва",2007,30223,81022,37.479,41748,11.139139,0.102,2.321,7.75,6.81,7.29,-2,6.943,33.3148,0.656,0.545,11.9,3,172.584,50.095575,11.6,19.9,7.4,1.342,0.008
78,"Москва",2008,32888,87948,39.81,52.49,11.234241,0.123,2.446,7.78,6.87,7.33,-1.5,6.325,31.9401,0.782,0.512,12.5,3.5,168.446,61.1868333333333,11.9,20.1,9.5,1.329,0.009
78,"Москва",2009,31592,89655,41.876,47453,11.331896,0.0981,2.596,7.83,6.97,7.41,-0.4,6.7,40.0716,0.684,0.514,10.3,3.5,159.48,52.4108583333333,9.9,20.3,7.3,1.317,0.028
78,"Москва",2010,39143,125878,65.424,254,11.461631,0.0913,2.636,7.81,6.99,7.42,-0.3,6.086,44.0515,0.686,0.505,10,3.7,90.878,60.89785,10,18.7,7.1,1.287,0.018
78,"Москва",2011,65735,124859,38.166,45100,11.816671,0.0639,2.795,7.981,7.147,7.579,1.1,6.2,47.3189,0.731,0.503,10,3.8,90.763,71.612925,10,18.7,4.7,1.284,0.014
78,"Москва",2012,99743,205510,76.338,12204,11.918053,0.0727,2.85,7.959,7.16,7.574,1.4,8.1,48.9347,0.766,0.486,9.6,3.8,92.454,74.584825,9.6,19.3,5.4,1.45,0.008
78,"Москва",2013,116152,224993,78.35,94364,12.043893,0.0620999999999999,2.915,8.017,7.231,7.637,1.7,7.6,54.8695,0.749,0.487,9.3,3.8,94.577,81.7488833333333,8.9,19.2,3.2,1.457,0.017
78,"Москва",2014,154701,224323,47.638,11209,12.152926,0.1165,2.76,8.038,7.277,7.67,1.6,6.1,54.504,0.82,0.452,9,4.5,86.286,87.82915,9,19.2,2.9,1.513,0.018
79,"СПБ",2005,28956,43485,26.264,12343,4.699672,0.1201,2.052,7.43,6.17,6.8,-7.2,6.038,12.2637,0.629,0.432,10.3,4.9,118.836,11.8163,10.3,21.9,1,1.249,0.022
79,"СПБ",2006,28407,48796,37.324,44.82,4.730202,0.0997,2.137,7.52,6.31,6.93,-6.3,4.708,13.6867,0.685,0.436,10.1,4.8,117.364,14.5360666666667,9.6,22.4,1.3,1.244,0.024
79,"СПБ",2007,27233,48288,37.572,17870,4.756207,0.132,2.326,7.59,6.43,7.03,-5.1,4.277,16.2142,0.723,0.442,9.6,4.7,118.705,19.617525,9.14,23.1,2.2,1.264,0.021
79,"СПБ",2008,29049,62110,59.208,72.27,4.781789,0.144,2.55,7.63,6.52,7.1,-4.1,4.469,16.946,0.88,0.432,11.5,4.9,117.415,24.953,10.8,23.5,3.1,1.236,0.02
79,"СПБ",2009,26077,57321,53.421,25726,4.815736,0.0845999999999999,2.722,7.66,6.63,7.17,-2.7,4.733,21.5528,0.74,0.441,9.4,4.7,110.57,25.5379,8.8,23.9,3.7,1.201,0.041
79,"СПБ",2010,30330,67127,67.426,3969,4.866052,0.0943000000000001,2.778,7.68,6.68,7.21,-2,4.688,24.8243,0.723,0.446,8.6,4.6,134.641,29.1044666666667,8.6,23,7.1,1.18,0.026
79,"СПБ",2011,71689,130321,93.496,46059,4.926281,0.0584999999999999,2.81,7.771,6.779,7.306,-0.9,4.3,26.0688,0.758,0.442,9.1,4.7,123.911,35.386975,9.1,23.3,5.3,1.147,0.02
79,"СПБ",2012,120419,194511,100.184,20554,4.990609,0.0612,2.889,7.781,6.843,7.343,0.2,4.5,27.8341,0.796,0.443,9,4.6,121.522,38.0786166666667,9,23.8,5.3,1.241,0.011
79,"СПБ",2013,157619,257636,123.973,62978,5.079971,0.0669,2.888,7.838,6.943,7.422,0.7,4.4,31.4072,0.758,0.447,8.3,4.6,115.69,40.8700416666667,8,23.3,5.6,1.231,0.015
79,"СПБ",2014,209176,261972,92.012,4497,5.161816,0.1328,3.184,7.868,6.983,7.457,1.3,4.3,34.724,0.732,0.437,8.3,4.8,105.414,42.8152,8.3,21.4,7.3,1.227,0.021
80,"Чукотская",2005,1689,1310,-77.539,-379,0.052103,0.153,0.29,6.35,5.44,5.85,3.8,17.621,19.6689,0.299,0.389,15.1,5.9,0.434,19.7612083333333,15.1,28.9,42.8,1.269,0.042
80,"Чукотская",2006,1576,1348,-55.838,-45.14,0.052652,0.1118,0.333,6.64,5.47,5.96,3.5,23.151,23.3261,0.278,0.39,14.2,5.8,0.461,24.5922583333333,13.4,28.9,22.6,1.284,0.037
80,"Чукотская",2007,1546,1119,-88.521,-427,0.052869,0.075,0.382,6.64,5.45,5.94,3.9,17.624,26.5573,0.27,0.396,13.3,5.7,0.46,33.0755916666667,12.4,29.4,14.6,1.337,0.035
80,"Чукотская",2008,1686,812,-175.108,-175.18,0.052482,0.0990000000000001,0.423,6.51,5.68,6.03,2.5,9.155,30.5543,0.288,0.4,12,5.6,0.561,48.5225333333333,11.24,30.8,21.5,1.303,0.052
80,"Чукотская",2009,1760,776,-199.582,-984,0.051658,0.1722,0.465,6.55,5.4,5.88,1.1,12.628,33.6072,0.371,0.398,11.9,5.6,0.588,72.7018333333333,11.1,31.5,22.9,1.35,0.046
80,"Чукотская",2010,1727,874,-176.704,40,0.050763,0.0140000000000001,0.52,6.36,5.27,5.75,0.9,21.841,38.1468,0.38,0.406,10.3,5.4,0.544,63.9871333333333,10.3,30.4,18.1,1.304,0.045
80,"Чукотская",2011,2966,3481,54.276,515,0.050667,0.0544,0.592,6.635,5.753,6.158,2.5,13.1,43.0494,0.348,0.414,9,5.3,0.544,73.6140583333333,9,30,13.6,1.307,0.056
80,"Чукотская",2012,4291,3955,-68.784,16,0.050884,0.0598999999999999,0.607,6.487,5.659,6.079,2.6,21.2,48.5326,0.332,0.416,7.7,5.2,0.537,74.735175,7.7,29.7,10.5,1.369,0.043
80,"Чукотская",2013,5027,4673,-120.786,-354,0.050668,0.0523999999999999,0.714,6.642,5.865,6.211,2.6,23.9,52.6949,0.309,0.41,9.3,5.4,0.491,73.1344,8.3,25.9,11.4,1.355,0.033
80,"Чукотская",2014,4968,4814,-81.902,260,0.050548,0.0398999999999999,0.731,6.662,5.884,6.232,2.8,23.4,57.31,0.286,0.417,8.3,5.2,0.486,93.238475,8.3,25.4,10.5,1.527,0.04
81,"Еврейская",2005,4914,3893,-60.259,-1107,0.183708,0.1451,1.495,6.58,5.38,5.92,-6.5,15.595,6.4057,0.654,0.356,27.6,6.7,1.393,6.44326666666667,27.6,20.3,6,2.699,0.079
81,"Еврейская",2006,4232,4054,-15.067,-9.57,0.180529,0.0548999999999999,1.498,6.8,5.5,6.11,-4,14.267,7.6238,0.642,0.368,25.2,6.3,1.4,8.2982,26.3,20.4,5.2,2.654,0.098
81,"Еврейская",2007,3873,4139,7.595,136,0.179058,0.117,1.548,6.85,5.58,6.17,-2.1,21.352,8.7515,0.65,0.368,25.4,6.3,1.405,11.0420833333333,26.74,20.5,5.8,2.644,0.093
81,"Еврейская",2008,3978,4106,1.737,6.9,0.17843,0.15,1.263,6.89,5.66,6.24,-1.4,11.705,11.3063,0.625,0.376,22.3,6.2,1.333,11.198125,23.5,20.7,5.2,2.728,0.096
81,"Еврейская",2009,3179,3107,-6.804,-121,0.177824,0.1222,1.301,7.02,5.68,6.3,-1.7,15.035,13.6462,0.617,0.38,21,6.1,1.399,11.8656666666667,22.2,20.9,8.4,2.769,0.085
81,"Еврейская",2010,4081,3466,-36.8,-615,0.176902,0.0952,1.329,7.09,5.75,6.37,-1.9,10.377,15.3478,0.615,0.378,19.5,6.1,1.477,14.86505,19.5,22.1,18.3,2.825,0.093
81,"Еврейская",2011,6214,4550,-98.94,-1735,0.175358,0.0887,1.424,6.994,5.75,6.335,-1.3,14.1,16.5253,0.616,0.375,20.1,6.2,1.596,18.7554583333333,20.1,22.6,14,2.734,0.085
81,"Еврейская",2012,6547,4999,-91.39,49,0.173542,0.0645999999999999,1.465,7.031,5.846,6.414,-1.1,15.5,18.4503,0.63,0.38,18.8,6.1,1.465,20.5251083333333,18.8,23,17.8,2.754,0.085
81,"Еврейская",2013,6560,4420,-128.029,-2196,0.171524,0.0852,1.595,7.166,5.884,6.494,-0.9,19.5,20.4174,0.636,0.372,20.9,6.3,1.448,18.670225,20.9,21.2,8.5,2.654,0.083
81,"Еврейская",2014,6007,4175,-114.127,90,0.169373,0.1179,2.151,7.135,5.949,6.52,-1.1,14.8,21.935,0.638,0.37,21.4,6.3,1.289,20.5374166666667,21.4,21.6,26.5,2.586,0.079
82,"Ненецк. АО",2005,488,429,-9.067,-59,0.04191,0.1227,1.051,7.24,5.56,6.3,2.3,16.574,21.5018,0.245,0.443,9,4.7,0.117,NA,9,19.5,4.2,2.556,0.106
82,"Ненецк. АО",2006,572,496,-15.28,-18.11,0.041884,0.092,1.146,7.07,5.54,6.23,1.1,15.164,27.2765,0.252,0.451,8,4.5,0.135,NA,NA,20.1,6.8,2.537,0.055
82,"Ненецк. АО",2007,593,527,-21.73,-66,0.041877,0.0740000000000001,1.283,7.05,5.48,6.19,3,17.018,38.0388,0.235,0.469,5.7,4.2,0.157,NA,NA,20.9,2.5,2.571,0.065
82,"Ненецк. АО",2008,698,548,-35.579,-35.7,0.041879,0.184,1.436,7.17,5.62,6.32,3.7,7.404,48.9302,0.23,0.47,5.6,4.1,0.159,NA,NA,21.8,4.5,2.666,0.079
82,"Ненецк. АО",2009,788,858,-1.905,70,0.041986,0.0590000000000001,1.528,7.1,5.93,6.5,4.8,5.764,49.0908,0.272,0.446,7.3,4.6,0.163,NA,7.3,22.7,4.8,2.584,0.095
82,"Ненецк. АО",2010,743,613,-37.521,22,0.04211,0.0667,1.738,7.14,5.92,6.49,4.7,5.731,52.2701,0.273,0.447,7.5,4.6,0.03,NA,7.5,24.4,8.7,2.252,0.065
82,"Ненецк. АО",2011,1707,1842,-10.172,135,0.042271,0.0448999999999999,1.983,7.347,6.061,6.671,4.7,10.5,54.6323,0.296,0.442,7.7,4.7,0.02,326.132391666667,7.7,22,4,2.133,0.087
82,"Ненецк. АО",2012,2330,2380,-2.581,82,0.042613,0.0567,2.079,7.586,6.199,6.821,7.1,2.9,62.3226,0.297,0.446,6.5,4.6,0.011,307.158091666667,6.5,21.8,6.5,2.018,0.069
82,"Ненецк. АО",2013,2561,2549,-32.862,-12,0.042907,0.0555,2.286,7.521,6.022,6.576,5.7,7,66.276,0.307,0.44,7.9,4.7,0.013,336.3286,7.9,22.3,3.2,2.049,0.071
82,"Ненецк. АО",2014,2211,2217,-31.251,3,0.043199,0.0970999999999999,2.422,7.621,6.472,7.065,7.9,5.5,66.491,0.341,0.429,9,5,0.001,354.367316666667,9,23,9.9,2.027,0.079
83,"ХМАО",2005,36985,35832,-16.553,-1153,1.464993,0.0978,2.247,7.4,6.21,6.78,6.5,7.348,18.1146,0.539,0.432,7.7,4.9,3.123,NA,7.7,17.5,5.5,2.033,0.079
83,"ХМАО",2006,39621,38513,-17.683,-1.15,1.47149,0.1163,2.267,7.46,6.31,6.87,7,7.494,22.4819,0.578,0.433,7.6,4.9,3.313,NA,7.74,17.9,5.7,1.955,0.063
83,"ХМАО",2007,41650,46522,9.796,4872,1.483214,0.08,2.392,7.51,6.36,6.92,8,5.642,27.3579,0.606,0.437,7.4,4.8,3.809,NA,7.54,18.1,4.2,1.899,0.076
83,"ХМАО",2008,43340,45072,-13.981,11.45,1.49778,0.11,2.568,7.52,6.43,6.97,8.7,5.227,33.1973,0.626,0.439,7.3,4.8,4.209,NA,7.4,18.2,5.2,1.858,0.078
83,"ХМАО",2009,35877,40798,-4.131,4921,1.512771,0.0995999999999999,2.725,7.56,6.49,7.02,9.1,4.012,32.1967,0.593,0.426,8.8,5,4.625,NA,8.9,18.5,5.7,1.819,0.069
83,"ХМАО",2010,41588,45333,-0.451,5671,1.529178,0.0784,2.714,7.54,6.52,7.03,9.6,4.258,32.385,0.58,0.427,10.3,5,5.465,NA,10.3,18.9,4.9,1.811,0.075
83,"ХМАО",2011,66727,75506,37.884,8779,1.549186,0.0527,2.661,7.573,6.603,7.091,9.9,5.2,33.926,0.596,0.425,11.6,5,3.897,131.275,10.6,19,4.3,1.83,0.063
