"id","region","year","vybyv","pribyv","coefmigr","migrplus","pop","ipc","avto","longf","longm","long","estprir","infmort","income","goods","gini","belowmin","incgroup","badwater","vrppc","percmin","totsp","famsubs","docload","unemp","lvybyv","lpribyv","lcoefmigr","lmigrplus","lpop","lincome","lbadwater","lvrppc","dlpop","davto","dlongf","dlongm","dlong","destprir","dlincome","dlbadwater","dlvrppc","dtotsp"
41,"Ивановская",2013,30125,29600,-20.601,-2155,1.046046,0.0737999999999999,1.965,7.542,6.39,6.984,-5.1,7.3,18.1232,0.735,0.371,14.2,6.3,8.812,12.6053,14.1,24.7,7.4,2.116,0.052,10.3131438652628,10.2955634235253,-3.07273960991478,-7.67600993202889,0.715909150170149,2.9509022576362,2.28360612639624,2.61045942270874,-0.00266257017804472,0.134,0.0359999999999996,0.0649999999999995,0.0540000000000003,0.7,0.116824581340381,-0.0857025986407107,0.143431793202443,0.199999999999999
41,"Ивановская",2014,30511,29757,-22.278,1424,1.04002,0.1224,2.237,7.571,6.376,6.988,-5.3,5.9,20.409,0.74,0.368,14.2,6.4,8.222,12.1028916666667,14.2,25,5.5,2.075,0.056,10.3258753278402,10.3008532823876,-3.14750870851978,7.26192709270275,0.712959611729636,3.06381139436459,2.22159193378451,2.57283294376156,-0.00294953844051327,0.272,0.0289999999999999,-0.0140000000000002,0.00399999999999956,-0.2,0.112909136728388,-0.0620141926117292,-0.0376264789471814,0.300000000000001
42,"Иркутская",2006,43562,37513,-25.426,-24,2.479763,0.0909,1.433,7.01,5.63,6.29,-2.9,11.763,8.8263,0.64,0.414,18.9,5.3,80.676,11.1178083333333,19.34,19.9,2.7,2.124,0.085,10.6819634451988,10.5324694756203,-3.27434837399203,-3.2188758248682,1.24696418801896,2.28506246452403,4.40276020106079,2.49467613370629,-0.0081135279516098,-0.132,0.15,0.3,0.260000000000001,2.2,0.190793888601021,-0.0083275392086728,0.23548317549301,0.199999999999999
42,"Иркутская",2007,43143,37457,-30.206,-7435,2.461396,0.122,1.548,7.13,5.85,6.47,-0.2,10.734,10.28,0.66,0.418,18.4,5.2,78.906,13.6323333333333,18.9,20.1,5.6,2.012,0.08,10.6722986370171,10.5309755842898,-3.44061038401899,-8.91408834884133,1.24167197590631,2.42303124606991,4.38085094382016,2.68323369194809,-0.00529221211264752,0.115,0.12,0.22,0.180000000000001,2.7,0.137968781545886,-0.0219092572406288,0.188557558241798,0.200000000000003
42,"Иркутская",2008,41616,37328,-26.792,-17.11,2.451849,0.149,1.692,7.15,5.84,6.48,0.9,9.353,13.1694,0.647,0.422,16.8,5.1,81.429,14.9156916666667,17.3,20.3,3.8,2.011,0.085,10.6362640166193,10.5275257834437,-3.32474820949875,-2.89646427189532,1.23891002950662,2.65108470982798,4.41193731674603,2.76730551983787,-0.00276194639969662,0.144,0.0200000000000005,-0.00999999999999979,0.0099999999999989,1.1,0.228053463758064,0.0310863729258699,0.084071827889781,0.199999999999999
42,"Иркутская",2009,35152,29091,-29.66,-7250,2.444339,0.08,1.882,7.2,5.88,6.52,1.3,10.092,13.9099,0.626,0.417,18.5,5.2,64.019,15.640725,19.1,20.5,4.1,1.97,0.108,10.4674652421032,10.2782185012744,-3.42295887344367,-8.88889466937159,1.23673201377712,2.70202542184604,4.17467953487438,2.81185300415547,-0.00217801572950127,0.19,0.0499999999999998,0.04,0.0400000000000009,0.4,0.0509407120180634,-0.237257781871654,0.0445474843176008,0.199999999999999
42,"Иркутская",2010,42115,36571,-25.035,641,2.434172,0.0945999999999999,1.898,7.2,5.89,6.53,0.8,9.807,15.1097,0.615,0.415,18.1,5.3,59.356,18.6970166666667,18.1,21.4,12.9,2.005,0.101,10.6481829949767,10.5070381992843,-3.25944178661486,6.46458830368996,1.23377584858263,2.77942157504156,4.1002603626514,2.98046718603574,-0.00295616519448538,0.0160000000000002,0,0.00999999999999979,0.0099999999999989,-0.5,0.0773961531955223,-0.0744191722229708,0.168614181880275,0.899999999999999
42,"Иркутская",2011,62241,55442,-40.937,-9932,2.426154,0.0737,2.026,7.25,5.959,6.593,1.3,9,16.0172,0.661,0.413,19.2,5.3,58.275,21.7958666666667,19.2,21.7,7.2,1.964,0.091,11.0387852920121,10.9231107449539,-3.7361684921571,-9.20361782621536,1.23143834927114,2.83422459727316,4.08218763195147,3.12657923297629,-0.00233749931148974,0.128,0.0499999999999998,0.0690000000000008,0.0630000000000015,0.5,0.0548030222316012,-0.0180727306999353,0.146112046940551,0.300000000000001
42,"Иркутская",2012,69204,61959,-40.108,2507,2.42319,0.0691,2.243,7.292,5.992,6.632,2,9.6,17.82,0.664,0.412,16.8,5.3,61.426,25.3787916666667,16.8,22.1,6.3,1.948,0.078,11.1448283933308,11.0342442945308,-3.71620274976283,7.82724090175281,1.23057286487292,2.93492013415723,4.1339818552606,3.27256034133739,-0.000865484398219429,0.217000000000001,0.0419999999999998,0.0329999999999995,0.0389999999999988,0.7,0.10069553688407,0.0517942233091286,0.145981108361093,0.400000000000002
42,"Иркутская",2013,76195,67642,-45.959,-11123,2.420187,0.0509999999999999,2.515,7.328,6.032,6.672,2.1,9.9,19.4245,0.653,0.411,17.2,5.3,53.789,27.7250416666667,17,22.3,3.6,2.081,0.083,11.2410642468586,11.1219991544831,-3.8492748805742,-9.31686021535386,1.22969522794228,3.01673516064227,4.00348944387801,3.35776927427047,-0.000877636930642245,0.272,0.0360000000000005,0.04,0.04,0.1,0.0818150264850357,-0.130492411382583,0.0852089329330781,0.199999999999999
42,"Иркутская",2014,70402,63238,-37.904,2007,2.41663,0.1079,2.718,7.336,6.053,6.687,1.6,8.8,20.224,0.669,0.386,18.6,5.9,49.998,31.2901583333333,18.6,22.7,5.8,2.042,0.082,11.1619911548746,11.0546764784217,-3.66109707310148,7.60489448081162,1.22865468515141,3.05513261683544,3.9317864162691,3.47476248823705,-0.0010405427908744,0.203,0.00800000000000001,0.0209999999999999,0.0150000000000006,-0.5,0.0383974561931693,-0.0717030276089181,0.116993213966585,0.399999999999999
43,"Калинингр.",2006,10352,14361,15.778,44.43,0.935452,0.0788,2.358,7.09,5.8,6.41,-7.1,7.105,8.9175,0.63,0.36,14.2,6.6,13.113,9.18795,14.34,20.4,2.5,2.704,0.044,9.24503161176611,9.57234110867026,2.8200685044241,3.81617267977131,0.660340890934711,2.29430087340635,2.64709635843187,2.32120564937058,-0.00200475551221413,0.077,0.15,0.31,0.259999999999999,2.1,0.281921033408522,-0.0529888730160435,0.209752813649104,0.399999999999999
43,"Калинингр.",2007,9549,13825,13.521,4276,0.934814,0.112,2.602,7.24,5.97,6.58,-4.5,7.644,11.4307,0.629,0.383,12.4,6,11.584,12.8303333333333,12.4,21.2,3.4,2.735,0.034,9.16429643347478,9.53430615650521,2.6755958775486,8.36100710822691,0.660011197830527,2.52016921930302,2.53242616575598,2.62686424757951,-0.00032969310418407,0.244,0.149999999999999,0.170000000000001,0.170000000000001,2.6,0.225868345896671,-0.114670192675893,0.305658598208935,0.800000000000001
43,"Калинингр.",2008,10170,13892,6.432,39.71,0.935955,0.152,2.7,7.3,6.04,6.65,-4,5.793,12.9199,0.716,0.375,13.6,6.2,10.264,15.9611166666667,13.6,22.2,3.3,2.825,0.086,9.2272958126256,9.53914039514886,2.00579500151154,3.70647376251489,0.660600744782591,2.63331947097242,2.42161179941569,2.83092346939129,0.000589546952064368,0.0980000000000003,0.0599999999999996,0.0699999999999994,0.0700000000000003,0.5,0.113150251669404,-0.11081436634029,0.204059221811776,1
43,"Калинингр.",2009,9738,13125,1.152,3387,0.937623,0.08,2.79,7.32,6.22,6.77,-3.1,7.137,14.7717,0.713,0.378,13.1,6.1,8.701,15.0664333333333,13.1,23,3.5,2.879,0.109,9.1838937219612,9.48235027503367,0.766397642299538,8.12799505577195,0.661461964101317,2.75821719478452,2.27222897297915,2.77673220946141,0.00086121931872607,0.0899999999999999,0.0200000000000005,0.180000000000001,0.12,0.9,0.124897723812093,-0.14938282643654,-0.0541912599298779,0.800000000000001
43,"Калинингр.",2010,10923,14230,6.456,2770,0.940228,0.0798,2.849,7.42,6.33,6.88,-2.8,4.474,16.0401,0.703,0.379,12.4,6.1,8.835,17.3494333333333,12.4,23.6,4.9,2.9,0.103,9.2987174825936,9.56317796268366,2.00901907738329,7.92696354486298,0.66280549194282,2.83556938992855,2.28594745184102,2.90959869300649,0.00134352784150282,0.0589999999999997,0.0999999999999996,0.109999999999999,0.109999999999999,0.3,0.0773521951440346,0.0137184788618754,0.132866483545083,0.600000000000001
43,"Калинингр.",2011,17192,23620,14.455,6428,0.94431,0.0572,2.834,7.526,6.438,6.99,-1.5,4.5,16.8805,0.742,0.377,12.7,6.2,9.076,21.26815,12.7,24,3.3,2.823,0.091,9.75225760321985,10.0698914258577,2.73793257558408,8.76857428414169,0.664907158345629,2.88371073356019,2.31015635849036,3.10315740642216,0.00210166640280873,-0.0150000000000001,0.106000000000001,0.108,0.11,1.3,0.0481413436316429,0.0242089066493416,0.193558713415665,0.399999999999999
43,"Калинингр.",2012,22626,31328,41.46,4541,0.950785,0.0564,2.931,7.517,6.482,7.012,-0.8,5.6,19.4563,0.707,0.392,10.8,5.8,10.305,23.258075,10.8,24.3,3.4,2.408,0.074,10.0268991624513,10.3522994651477,3.74856245627511,8.4211227226655,0.668231855671031,3.01829090350512,2.42524510572993,3.18874955164545,0.00332469732540219,0.0970000000000004,-0.00900000000000034,0.0439999999999996,0.0220000000000002,0.7,0.13458016994493,0.115088747239569,0.0855921452232922,0.300000000000001
43,"Калинингр.",2013,26899,35875,36.519,8976,0.958951,0.0697,3.102,7.568,6.51,7.051,-0.7,6.5,20.6418,0.727,0.387,12.3,5.9,10.218,23.9746166666667,12.4,24.9,2.9,2.275,0.056,10.1998815655899,10.4878238272379,3.62484747133082,9.10242102975669,0.672409125887966,3.07462662981667,2.41751963108615,3.21785997573481,0.00417727021693537,0.171,0.0510000000000002,0.0280000000000005,0.0389999999999997,0.1,0.056335726311548,-0.00772547464378803,0.0291104240893585,0.599999999999998
43,"Калинингр.",2014,28787,35228,29.285,3646,0.966036,0.156,3.303,7.558,6.482,7.028,-0.7,7.9,23.117,0.725,0.386,12.1,5.9,10.282,26.4166166666667,12.1,25.6,3.6,2.34,0.057,10.2677139126277,10.4696248860332,3.41065254043291,8.20166019080868,0.676019332849289,3.18291698601393,2.42320853531778,3.3111492772675,0.0036102069613223,0.201,-0.0100000000000007,-0.0280000000000005,-0.0229999999999997,0,0.108290356197262,0.00568890423163948,0.0932893015326925,0.700000000000003
44,"Калужская",2006,12402,14714,-9.67,32.76,1.021741,0.0945,1.613,7.31,5.97,6.62,-8.4,10.839,6.9247,0.755,0.352,17.4,6.8,9.873,7.02645,17.24,23.2,1.9,2.565,0.056,9.42569365781533,9.59662266066757,-2.36743606531366,3.51927666972776,0.703959021394916,2.06998446415724,2.38628265201561,2.0827423380527,-0.00183830757526116,0.168,0.100000000000001,0.210000000000001,0.18,1.9,0.222569561851026,-0.00137861333355227,0.170829804400343,0.0999999999999979
44,"Калужская",2007,12383,15141,-11.1,2758,1.018934,0.135,1.746,7.36,6.04,6.68,-7.2,8.704,9.1855,0.735,0.375,14,6.2,9.768,9.14919166666667,13.8,23.7,2.1,2.603,0.05,9.42416059582951,9.62522761866325,-2.4932054526027,7.92262357421729,0.702569649346166,2.32096514027547,2.37657877290237,2.31739406356441,-0.00138937204875045,0.133,0.0499999999999998,0.0699999999999994,0.0599999999999996,1.2,0.250980676118235,-0.00970387911324044,0.234651725511708,0.5
44,"Калужская",2008,12988,15682,-13.23,40.77,1.016662,0.149,1.868,7.41,6.04,6.7,-6.8,7.384,11.6124,0.735,0.382,12.9,6,9.636,12.3274583333333,12.7,24.3,2.1,2.569,0.046,9.47185812440728,9.66033260213442,-2.65535241210176,3.73217837850908,0.701443669322376,2.53468045700608,2.36424447338077,2.58982644334211,-0.00112598002378939,0.122,0.0499999999999998,0,0.0200000000000005,0.4,0.213715316730601,-0.0123342995215987,0.272432379777696,0.600000000000001
44,"Калужская",2009,12222,14747,-13.819,2525,1.015297,0.102,2.131,7.4,6.18,6.78,-6.1,7.597,13.3798,0.69,0.385,12.3,6,9.531,12.7176333333333,12.1,24.9,2.4,2.494,0.061,9.41107470177726,9.59886275935403,-2.69591014120804,7.83439230291044,0.700766579078081,2.66582444399034,2.35432328839846,2.61868210984787,-0.000677090244295186,0.263,-0.0099999999999989,0.14,0.0799999999999992,0.7,0.131143986984264,-0.00992118498231331,0.0288556665057591,0.599999999999998
44,"Калужская",2010,13617,14187,-22.913,2919,1.012093,0.0848,2.245,7.48,6.18,6.81,-5.5,6.989,15.4774,0.69,0.389,11.3,5.9,9.156,15.5289833333333,11.3,25.2,5.7,2.528,0.067,9.51914772604291,9.56015181589351,-3.1744222441139,7.97933889526233,0.699175473833274,2.80198974504451,2.31806466384243,2.80511540560591,-0.00159110524480688,0.114,0.0799999999999992,0,0.0300000000000002,0.6,0.136165301054174,-0.0362586245560279,0.186433295758047,0.300000000000001
44,"Калужская",2011,19291,22842,-25.914,3551,1.00871,0.068,2.295,7.563,6.345,6.949,-4.5,6.8,17.5569,0.734,0.39,11.1,5.8,8.795,19.3935,11.1,25.8,5.9,2.505,0.056,9.86744578118886,10.0364000036559,-3.29264659731935,8.17526610411206,0.697492724990176,2.92084168754561,2.2818720513965,3.01521622262668,-0.00168274884309816,0.0499999999999998,0.0830000000000002,0.165000000000001,0.139,1,0.1188519425011,-0.036192612445928,0.210100817020766,0.600000000000001
44,"Калужская",2012,26383,27782,-28.95,4158,1.006907,0.0761,2.407,7.526,6.354,6.939,-4.1,10.2,20.7423,0.7,0.401,8.5,5.6,8.386,23.608325,8.5,26.3,5.3,2.473,0.043,10.1805130447994,10.2321796018384,-3.39952932456146,8.33302993974291,0.696594730922933,3.07925967186525,2.23921921737223,3.20308480032315,-0.000897994067243113,0.112,-0.036999999999999,0.00899999999999945,-0.00999999999999979,0.4,0.158417984319642,-0.0426528340242784,0.187868577696468,0.5
44,"Калужская",2013,29717,32121,-21.362,2404,1.005065,0.0759999999999999,2.768,7.551,6.443,7.002,-3.5,9.4,23.1821,0.685,0.397,9,5.7,9.303,24.2804333333333,9,26.8,4.9,2.454,0.045,10.2995082018163,10.3772964326228,-3.10736308972518,7.78530518253986,0.695676479185668,3.18561269005076,2.33243511496293,3.23003071048196,-0.000918251737264897,0.361,0.0249999999999995,0.0890000000000004,0.0629999999999997,0.6,0.106353018185503,0.0932158975907051,0.0269459101588096,0.5
44,"Калужская",2014,30514,39943,-16.714,11029,1.007515,0.1318,2.903,7.676,6.342,6.993,-3.5,7.3,24.984,0.709,0.389,9.4,5.9,8.954,26.8764166666667,9.4,27.6,4,2.458,0.043,10.3259736449786,10.5952337521804,-2.87435528738739,9.30837411224755,0.696897638790939,3.25748096397927,2.29797448043636,3.32778105061145,0.00122115960527103,0.135,0.125,-0.101,-0.00899999999999945,0,0.0718682739285099,-0.0344606345265683,0.097750340129497,0.800000000000001
45,"Кемеровск.",2006,45050,49622,5.347,-449,2.79597,0.0817,1.42,7.02,5.62,6.29,-6,10.314,9.5658,0.697,0.405,11.5,5.5,73.261,10.1995166666667,11.7,20.5,7.4,2.095,0.074,10.7155504603484,10.8122097149103,1.84798226032433,-6.10924758276437,1.3339399776606,2.35762236992394,4.3075859148581,2.41587062260795,-0.00616697916977382,0.106,0.13,0.13,0.15,2,0.172852813114418,0.0512784110041737,0.140618186556612,0.300000000000001
45,"Кемеровск.",2007,45215,55033,2.587,34.76,2.783115,0.098,1.561,7.11,5.72,6.38,-4.5,9.434,11.876,0.706,0.411,10.7,5.3,76.714,13.1085166666667,10.94,20.7,8.1,2.07,0.062,10.7192062854843,10.9157064550371,1.27731619855015,3.57682995030531,1.33054774434296,2.55536511343656,4.35303542132328,2.64677863395065,-0.00339223331764593,0.141,0.089999999999999,0.100000000000001,0.0899999999999999,1.5,0.197742743512618,0.0454495064651796,0.230908011342702,0.199999999999999
45,"Кемеровск.",2008,44586,52352,-1.515,-63,2.778294,0.122,1.732,7.16,5.78,6.44,-3.4,8.668,14.6701,0.704,0.416,9.7,5.2,78.189,17.27385,9.9,21,10.7,2.077,0.066,10.705197615699,10.865764521247,-0.922272803551702,-4.15888308335967,1.32927258500341,2.7517544379685,4.37183740028554,2.90547107615924,-0.00127515933955125,0.171,0.0499999999999998,0.0599999999999987,0.0600000000000005,1.1,0.196389324531937,0.0188019789622533,0.258692442208592,0.300000000000001
45,"Кемеровск.",2009,38196,44230,-9.118,21.39,2.774661,0.077,1.904,7.21,5.87,6.51,-2.6,8.398,13.7361,0.666,0.402,11.7,5.5,74.57,15.3895083333333,12,21.3,10,2.074,0.097,10.5505122574793,10.6971811796956,-2.31431601586974,3.10861443061066,1.3283105773441,2.69030026559199,4.32505937903263,2.79664139433955,-0.000962007659302211,0.172,0.0499999999999998,0.0900000000000007,0.0699999999999994,0.8,-0.0614541723765103,-0.0467780212529076,-0.108829681819694,0.300000000000001
45,"Кемеровск.",2010,41630,42167,-12.085,-206,2.767109,0.0792,1.924,7.22,5.9,6.54,-3,8.276,15.3412,0.65,0.403,11,5.5,70.026,18.8498416666667,11,22,10.9,2.095,0.089,10.6366003610391,10.649416918535,-2.57146653598211,-5.33271879326537,1.32630786378372,2.7936895261478,4.26304600719059,2.98819603061104,-0.00200271356038928,0.02,0.0100000000000016,0.0300000000000002,0.0300000000000011,-0.4,0.103389260555812,-0.0620133718420384,0.191554636271492,0.699999999999999
45,"Кемеровск.",2011,63249,60445,-29.15,-8034,2.756042,0.0647,2.016,7.276,5.987,6.618,-2.8,7.4,16.666,0.674,0.399,11.6,5.6,66.132,22.7136833333333,11.6,22.4,7,2.068,0.081,11.0548504065898,11.0095056834648,-3.40618492317319,-8.99156227817161,1.32336574339212,2.87164188832294,4.20666083044593,3.16605223737218,-0.00294212039159181,0.0919999999999999,0.056,0.0869999999999997,0.0779999999999994,0.2,0.0779523621751403,-0.0563851767446577,0.177856206761135,0.399999999999999
45,"Кемеровск.",2012,71182,66620,-29.622,3631,2.746639,0.0752,2.101,7.316,6.054,6.676,-1.4,8.8,18.5111,0.689,0.407,10.6,5.4,57.206,21.793925,10.6,22.7,5.7,2.047,0.071,11.1730093048465,11.1067751221424,-3.4217187048829,8.19753873972118,1.32085917142853,2.97098353438855,4.0639884422072,3.12649405308857,-0.00250657196358928,0.085,0.0399999999999991,0.0670000000000002,0.0579999999999998,1.4,0.0993416460656125,-0.142672388238731,-0.0395581842836106,0.300000000000001
45,"Кемеровск.",2013,72354,66437,-37.557,-10284,2.738262,0.0673,2.256,7.404,6.15,6.772,-0.9,7.3,19.6974,0.705,0.397,14,5.7,59.791,20.3276916666667,13.9,23.1,5.4,2.112,0.06,11.1893398381721,11.1040244609262,-3.65213766588583,-9.23844180208706,1.31862079753485,3.03000808851776,4.10744175169936,3.06000630659267,-0.00223837389368797,0.155,0.088000000000001,0.0960000000000001,0.0960000000000001,0.5,0.0590245541292105,0.0434533094921541,-0.0664877464958988,0.400000000000002
45,"Кемеровск.",2014,76063,70749,-41.901,6000,2.729533,0.1191,2.452,7.406,6.164,6.78,-1.4,7.2,20.193,0.685,0.381,14.1,6,47.826,22.8187583333333,14.1,23.4,6.3,2.178,0.077,11.2393303701599,11.1669078155055,-3.75889513568561,8.69968140098951,1.31628302474503,3.05367093847444,3.88826295786381,3.1704734355044,-0.00233777278981639,0.196,0.00199999999999978,0.0139999999999993,0.00799999999999912,-0.5,0.0236628499566738,-0.219178793835548,0.110467128911731,0.299999999999997
46,"Кировская",2006,21953,17354,-33.937,309,1.407331,0.0955,1.363,7.26,5.96,6.57,-8.1,9.947,5.8856,0.645,0.344,22.9,7,15.881,5.746525,23.5,21.1,4,2.142,0.079,9.99670463424726,9.76163592829589,-3.55354643954279,5.73657229747919,0.878518664926094,1.92943227435313,2.82618872911925,1.90902755750698,-0.0101957103619527,0.118,0.109999999999999,0.180000000000001,0.160000000000001,1.7,0.198786087983535,0.172102050960471,0.178455194649027,0.300000000000001
46,"Кировская",2007,21266,16410,-37.213,-34.2,1.3877,0.128,1.488,7.35,6.08,6.69,-6.4,9.766,7.4074,0.678,0.355,21.4,6.7,14.727,7.09536666666667,22.14,21.3,4.6,2.115,0.058,9.96491185452313,9.70570712067963,-3.64317577185493,-3.56104608260405,0.870330559497776,2.12911227041942,2.75537898050859,2.09129188155366,-0.00818810542831783,0.125,0.0899999999999999,0.12,0.12,1.7,0.199679996066289,-0.0708097486106634,0.182264324046679,0.199999999999999
46,"Кировская",2008,20999,17118,-31.708,536,1.372193,0.142,1.652,7.37,6.06,6.68,-5.9,7.475,10.3704,0.653,0.372,16.9,6.3,14.731,9.177325,17.5,21.6,3.9,2.093,0.072,9.95227771670556,9.74794423677478,-3.48761969629973,6.28599809450886,0.86381484376137,2.43101348744266,2.75563328784037,2.32016220645473,-0.00651571573640619,0.164,0.0200000000000005,-0.0199999999999996,-0.0100000000000007,0.5,0.301901217023248,0.000254307331779113,0.228870324901074,0.300000000000001
46,"Кировская",2009,17806,14943,-26.265,-20.51,1.358848,0.085,1.825,7.45,6.16,6.78,-5.4,6.604,11.2454,0.637,0.369,17.6,6.3,13.859,8.97336666666667,18.3,21.9,5.3,2.096,0.109,9.78734691740132,9.61206516046862,-3.30560382837802,-3.06851794327964,0.858173364267335,2.50515035626504,2.69860574227421,2.29991820667857,-0.00564147949403482,0.173,0.0800000000000001,0.0999999999999996,0.0999999999999996,0.5,0.0741368688223778,-0.0570275455661573,-0.0202439997761599,0.299999999999997
46,"Кировская",2010,20897,17328,-31.425,612,1.345725,0.1089,1.896,7.48,6.21,6.82,-5,7.583,13.3309,0.628,0.366,14.2,6.4,20.47,10.6728083333333,14.2,22.8,13.3,2.047,0.086,9.94740873959406,9.76013667764025,-3.47892973020251,6.41836493593621,0.852594522559025,2.66241804517147,3.06665661189069,2.45726206287782,-0.00557884170831058,0.071,0.0299999999999994,0.0499999999999998,0.0400000000000009,0.4,0.157267688906426,0.368050869616479,0.157343856199252,0.900000000000002
46,"Кировская",2011,40843,35262,-51.09,-6812,1.333336,0.0668000000000001,1.953,7.543,6.338,6.932,-3.9,6.4,14.675,0.69,0.362,15,6.5,17.556,12.2043166666667,15,23.2,10.4,2.038,0.083,10.6175152106754,10.4705895345787,-3.9529729917571,-8.82658783077367,0.847299003243693,2.75206708651898,2.9207931868895,2.58054379633489,-0.00529551931533112,0.0570000000000002,0.0630000000000015,0.128,0.111999999999999,1.1,0.0896490413475153,-0.145863425001192,0.123281733457071,0.399999999999999
46,"Кировская",2012,51712,46538,-49.891,1388,1.323496,0.0686,2.255,7.58,6.391,6.979,-2.8,7.1,16.7326,0.692,0.377,12.4,6.1,17.065,13.12845,12.4,23.6,7.5,2.145,0.071,10.8534644795651,10.7480459497324,-3.92968609063366,7.23633934275434,0.843072948000635,2.87540475344096,2.8939763645996,2.64819049499648,-0.0042260552430583,0.302,0.036999999999999,0.0529999999999999,0.0470000000000015,1.1,0.123337666921971,-0.0268168222898937,0.0676466986615867,0.400000000000002
46,"Кировская",2013,54707,49721,-43.141,-5673,1.315003,0.0731,2.322,7.629,6.431,7.026,-2.4,5.8,18.0117,0.729,0.37,13.4,6.3,16.913,14.2048,13.6,24,5.9,2.152,0.056,10.9097652300014,10.8142027700771,-3.78738905576,-8.6436496153688,0.839410983433686,2.94505457911959,2.88552670623297,2.72161116747491,-0.00366196456694912,0.0670000000000002,0.0490000000000004,0.04,0.0469999999999997,0.4,0.0696498256786304,-0.00844965836663869,0.0734206724784334,0.399999999999999
46,"Кировская",2014,55602,52050,-36.7,1261,1.307639,0.11,2.395,7.689,6.444,7.059,-2.3,4.3,20.329,0.712,0.371,12.7,6.3,14.631,15.9537083333333,12.7,24.5,5.8,2.165,0.053,10.9259924356176,10.8599792861544,-3.62966009445396,7.14045304310116,0.83622492393381,3.06006764905889,2.74925612191333,2.83048659062508,-0.00318605949987649,0.073,0.0599999999999996,0.0129999999999999,0.0329999999999995,0.1,0.115013069939299,-0.136270584319631,0.108875423150162,0.5
47,"Костромск.",2006,12283,11782,-12.838,-7.1,0.694788,0.0854000000000001,1.358,7.16,5.82,6.45,-9,14.462,6.3975,0.59,0.363,18.9,6.5,6.632,6.51890833333333,19.3,23.9,2.9,2.671,0.049,9.41605288156071,9.37441309371334,-2.62741843107662,-2.09186406167839,0.527557659263728,2.00114210529223,2.03234993414599,2.01742095898407,-0.00651758526100099,0.111,0.109999999999999,0.23,0.19,2.5,0.211818934764523,0.0339828822438202,0.180789042738437,0.399999999999999
47,"Костромск.",2007,11027,10826,-16.909,-201,0.686616,0.131,1.518,7.34,5.95,6.61,-7.2,8.778,7.8573,0.612,0.365,18.4,6.4,6.445,7.97393333333333,18.94,23.7,4.1,2.62,0.033,9.30819277214369,9.2897982933109,-2.8853033797846,-5.30826769740121,0.522724154654377,2.18124197776788,2.00754266613597,2.19432407865761,-0.0048335046093505,0.16,0.180000000000001,0.13,0.159999999999999,1.8,0.180099872475648,-0.0248072680100129,0.17690311967354,-0.199999999999999
47,"Костромск.",2008,9967,9937,-15.001,-0.43,0.680605,0.133,1.677,7.29,6,6.62,-6.9,10.651,9.6079,0.639,0.366,18.2,6.4,6.527,9.922625,18.7,23.6,3.7,2.737,0.049,9.20713524102723,9.20412107216227,-2.77265122028674,-0.357674444271816,0.519153847635486,2.36159900655141,2.01849655605239,2.39083632604439,-0.00357030701889161,0.159,-0.0499999999999998,0.0499999999999998,0.0100000000000007,0.3,0.180357028783535,0.0109538899164221,0.196512247386777,-0.0999999999999979
47,"Костромск.",2009,8840,8601,-15.073,-239,0.675366,0.088,1.962,7.36,6.07,6.7,-5.5,10.365,10.6956,0.619,0.362,19,6.5,6.108,9.73801666666667,19.6,24,5.3,2.773,0.082,9.0871552714058,9.05975001334368,-2.777140845587,-5.48063892334199,0.516031648870438,2.4592127026962,1.9612209102924,2.37379040411937,-0.00312219876504793,0.285,0.0699999999999985,0.0700000000000003,0.0800000000000001,1.4,0.0976136961447853,-0.0572756457599899,-0.0170459219250216,0.399999999999999
47,"Костромск.",2010,9762,8526,-21.518,-1236,0.669665,0.1085,1.973,7.39,6.13,6.75,-5.6,6.411,13.3148,0.62,0.365,15.7,6.4,4.732,12.2114083333333,15.7,25.1,16,2.889,0.06,9.18635500922567,9.05099287874205,-3.11431498938094,-7.12044437239249,0.512623007503638,2.66129396709376,1.74606450996593,2.58108072400484,-0.00340864136679997,0.0110000000000001,0.0300000000000011,0.0599999999999996,0.0499999999999998,-0.0999999999999996,0.202081264397567,-0.215156400326479,0.207290319885466,1.1
47,"Костромск.",2011,18469,16682,-38.414,-1787,0.664078,0.0567,2.055,7.427,6.267,6.845,-4.3,7.4,14.5743,0.665,0.361,16.2,6.5,4.647,14.63555,16.5,25.4,7.8,2.799,0.051,9.82390307319329,9.72214551585567,-3.67412108313839,-7.48885295573346,0.509271216300418,2.74562211984329,1.7311244306907,2.7495471677775,-0.00335179120321927,0.0820000000000001,0.036999999999999,0.137,0.0950000000000006,1.3,0.0843281527495248,-0.0149400792752259,0.168466443772664,0.299999999999997
47,"Костромск.",2012,21873,21122,-33.907,1330,0.660335,0.0745,2.251,7.532,6.362,6.95,-3.2,7.8,15.8671,0.679,0.368,15.1,6.4,4.744,16.511875,15.1,25.7,6.2,2.798,0.048,9.99305399589517,9.95811777318724,-3.5526873821622,7.19368581839511,0.507019389237028,2.82536497899489,1.74815583174592,2.86287922223255,-0.00225182706339055,0.196,0.105,0.0949999999999998,0.105,1.1,0.0797428591516005,0.0170314010552233,0.113332054455046,0.300000000000001
